name_song,lyric,label
Yêu nhau nhé bạn thân,"Một ngày em đến
Con tim anh như một khúc ca
Chợt bừng lên tia nắng
Xua tan bóng tối hiu quạnh
Nơi con tim này
Em ơi thật lòng cám ơn em
Cám ơn vì tất cả những gì em đã trao
Chẳng hề vô cớ
Cũng chẳng cần lí do
Vì yêu chỉ cần cả hai yêu hết lòng
Hy sinh vì nhau
Vứt bỏ đi cái tôi
Mong em lắng nghe
Con tim mình lên tiếng
Chỉ một lần thôi em nhé
Hãy để anh yêu em
Chẳng cần tỏ ra mạnh mẽ
Cứ khóc khi em yếu mềm
Và cười thật tươi em nhé
Bởi vì em luôn có
Có anh dang vòng tay
Bất cứ khi nào em lo
Chặng đường tương lai phía trước
Chắc chắn không dễ dàng
Chỉ cần bên nhau ta bước
Có khó khăn cũng chẳng màng
Rồi ngày bình yên sẽ tới
Mình ngồi bên hiên vắng
Dưới ánh hoàng hôn cùng tách trà thơm
Mọi ưu phiền chẳng còn vương
Và chỉ có hai ta mộng mơ
Chẳng hề vô cớ
Cũng chẳng cần lí do
Vì yêu chỉ cần cả hai yêu hết lòng
Hy sinh vì nhau
Vứt bỏ đi cái tôi
Mong em lắng nghe
Con tim mình lên tiếng
Chỉ một lần thôi em nhé
Hãy để anh yêu em
Chẳng cần tỏ ra mạnh mẽ
Cứ khóc khi em yếu mềm
Và cười thật tươi em nhé
Bởi vì em luôn có
Có anh dang vòng tay
Bất cứ khi nào em lo
Chặng đường tương lai phía trước
Chắc chắn không dễ dàng
Chỉ cần bên nhau ta bước
Có khó khăn cũng chẳng màng
Rồi ngày bình yên sẽ tới
Mình ngồi bên hiên vắng
Dưới ánh hoàng hôn cùng tách trà thơm
Mọi ưu phiền chẳng còn vương
Và chỉ có hai ta mộng mơ
Chỉ một lần thôi em nhé
Hãy để anh yêu em
Chẳng cần tỏ ra mạnh mẽ
Cứ khóc khi em yếu mềm
Và cười thật tươi em nhé
Bởi vì em luôn có
Có anh dang vòng tay
Bất cứ khi nào em lo
Chặng đường tương lai phía trước
Chắc chắn không dễ dàng
Chỉ cần bên nhau ta bước
Có khó khăn cũng chẳng màng
Rồi ngày bình yên sẽ tới
Mình ngồi bên hiên vắng
Dưới ánh hoàng hôn cùng tách trà thơm
Mọi ưu phiền chẳng còn vương
Và chỉ có hai ta mộng mơ
Dưới ánh hoàng hôn cùng tách trà thơm
Mọi ưu phiền chẳng còn vương
Chỉ có hai ta mộng mơ",yêu thương
nếu lúc trước em đừng tới,"Nếu lúc trước em đừng tới
Có lẽ tốt hơn
Nếu lúc trước em đừng nói
Nói những tiếng yêu đầu môi
Chuyện tình ngày xưa
Mơ hồ như cơn gió vô tình
Từng mùa đông qua
Luôn làm se sắt trái tim mình
Chẳng còn chi nữa sao lòng ta
Cứ mãi bâng khuâng khi trời mưa
Và dường như niềm thương nhớ
Vẫn chưa phai mờ
Đoạn đường ngày xưa
Anh cùng em chung bước đi về
Đoạn đường hôm nay
Riêng mình anh lê gót ê chề
Đường vào tình yêu sao giờ đây
Rẽ lối chia đôi trong tịch liêu
Bởi vì đâu hai chúng ta
Không thể có nhau
Còn nhớ những lúc đắm đuối
Vui với nhau em thường tươi cười
Và em nói em sẽ mãi yêu
Đến trọn cuộc đời
Thời gian như con nước trôi
Lời em như cơn gió thôi
Và giờ đây em bỏ anh một mình đơn côi
Nếu lúc trước em đừng tới
Có lẽ tốt hơn người ơi
Và anh chẳng cần bận tâm
Những điều gian dối
Nếu lúc trước em đừng nói
Nói những tiếng yêu đầu môi
Thì đâu buồn chi
Khi mỗi đứa một phương trời
Còn nhớ những lúc đắm đuối
Vui với nhau em thường tươi cười
Và em nói em sẽ mãi yêu
Đến trọn cuộc đời
Thời gian như con nước trôi
Lời em như cơn gió thôi
Và giờ đây em bỏ anh một mình đơn côi
Nếu lúc trước em đừng tới
Có lẽ tốt hơn người ơi
Và anh chẳng cần bận tâm
Những điều gian dối
Nếu lúc trước em đừng nói
Nói những tiếng yêu đầu môi
Thì đâu buồn chi
Khi mỗi đứa một phương trời
Nếu lúc trước em đừng tới
Có lẽ tốt hơn người ơi
Và anh chẳng cần bận tâm
Những điều gian dối
Nếu lúc trước em đừng nói
Nói những tiếng yêu đầu môi
Thì đâu buồn chi
Khi mỗi đứa một phương trời
Nếu lúc trước em đừng tới",buồn 
em là lý do,"Khi đôi tim lạc lối đi
Chìm dần vào giữa bao muộn phiền vì
Trưởng thành như một giấc mơ không có thật
Ước chi mình được bé lại
Dù chỉ một ngày thôi chắc cũng đủ rồi
Cảm xúc những ngày mới yêu
Càng ngày càng mất đi nhiều
Cuộc đời đâu cho ta nghỉ ngơi
Thôi nghĩ suy một chút nào
Nắng buông cho hoàng hôn lãng trôi
Ngày mưa liệu em có còn ở cạnh tôi
Chợt vòng tay ôm từ phía sau
Em nở nụ cười
Bao nhiêu tâm sự
Gom hết vào màu mắt em
Tóc em hòa trời mây một khúc ca
Thì ra hạnh phúc là
Yêu và được yêu ai đó thôi
Vì tình yêu là như thế
Chẳng so đo toan tính gì
Dẫu tình yêu đôi khi trả lại
Toàn nhưng đắng cay
Đâu ai biết được mai ra sao
Mệt thì ngoảnh lại phía sau
Nhìn xem ai đã đi cùng ta
Vượt qua giông bão
Cảm ơn em, chẳng từ bỏ
Chẳng buông tay anh dễ dàng
Luôn cạnh bên những lúc yếu đuối
Và giữ anh lại
Em là lí do anh vững tin vào
Một tình yêu vẫn tồn tại
Sẽ mang theo hết cả đời chẳng thể quên
Chợt vòng tay ôm từ phía sau
Em nở nụ cười
Bao nhiêu tâm sự
Gom hết vào màu mắt em
Tóc em hòa trời mây một khúc ca
Thì ra hạnh phúc là
Yêu và được yêu ai đó thôi
Vì tình yêu là như thế
Chẳng so đo toan tính gì
Dẫu tình yêu đôi khi trả lại
Toàn nhưng đắng cay
Đâu ai biết được mai ra sao
Mệt thì ngoảnh lại phía sau
Nhìn xem ai đã đi cùng ta
Vượt qua giông bão
Cảm ơn em, chẳng từ bỏ
Chẳng buông tay anh dễ dàng
Luôn cạnh bên những lúc yếu đuối
Và giữ anh lại
Em là lí do anh vững tin vào
Một tình yêu vẫn tồn tại
Sẽ mang theo hết cả đời chẳng thể quên
Vì tình yêu là như thế
Chẳng so đo toan tính gì
Dẫu tình yêu đôi khi trả lại
Toàn nhưng đắng cay
Đâu ai biết được mai ra sao
Mệt thì ngoảnh lại phía sau
Nhìn xem ai đã đi cùng ta
Vượt qua giông bão
Cảm ơn em, chẳng từ bỏ
Chẳng buông tay anh dễ dàng
Luôn cạnh bên những lúc yếu đuối
Và giữ anh lại
Em là lí do anh vững tin vào
Một tình yêu vẫn tồn tại
Sẽ mang theo hết cả đời chẳng thể quên
Em là lí do anh vững tin vào
Một tình yêu vẫn tồn tại
Sẽ mang theo hết cả đời chẳng thể quên",yêu thương
chừng nào cưới,"Ngày từng ngày trôi thật nhanh
Bạn bè bà con vòng quanh
Đứa đã có con đứa có cháu
Đứa đã thành, thành vợ thành chồng
Riêng tui vẫn chơi vơi
Đi bao cái tiệc mời
Mỗi lúc như thế
Ôi lòng thấy sao rối bời, bởi
Ôm cô đơn lặng lẽ lạnh lùng
Nhưng lắm lúc lòng lại lung lay
Muốn dựng xây một mái ấm nhỏ
Nhưng thiếu lấy một người chung tay
Đẹp trai thì hay lắm mối
Mà lắm mối tối về vẫn nằm không
Tui cũng tính tự làm chú rể
Nhưng chưa dám rủ em nào cầm bông
Mời hẹn hò đi phố
Nhưng mấy cô cứ đòi về nhà, nghỉ
Chưa biết hên hay xui
Tự soi lại tui cũng ngon mà nhỉ?
Vướng vào yêu làm chi
Dính thì dễ để buông thì khó
Tui là tui còn ham chọn lựa
Mà hỏi hỏi quài
Là mấy bạn quá đáng lắm luôn ớ!
Dẫu biết là mình chỉ quan tâm nhau
Nhưng xin đừng làm lòng ta thêm đau
Có biết bao thứ trên đời
Tui luôn thư thái để trả lời
Nhưng nói gì nói
Cuối cùng câu này cũng tới!
Chừng nào mày cưới?
Chừng nào bạn cưới?
Chừng nào con cưới? Bao giờ tới tui?
Ôi thân tui có lỗi chi mà
Chẳng ai hiểu thấu giúp tui là
Người yêu tui còn chưa có thì lấy ai?
Chẳng phải tui ế! Mặc kệ xu thế!
Dù đời cười chê liên quan gì tới tui!
Tương lai tui vẫn đang còn dài
Nam nhi quyết tâm sẽ thành tài
Vậy nên khi nào thấy thiệp tới nơi
Là tui cưới!
Là tui cưới
Đừng bao giờ hỏi tui chừng nào cưới
Muốn nuôi con người ta
Thu nhập mỗi tháng lương phải lãnh cao
Cái tính tình hay chắt chiu dành dụm
Nên ngoại hình có phần kém bảnh bao
Nhưng thời nay thích yêu vì diện mạo
Chiều cao phải trên mét sáu
Hậu phương có sổ hộ giao
Tình yêu mới luôn giữ chân níu áo
Đã xác định không đẹp phải lạ
Như anh tây cao to đen xì
Cứ tạo xì-tai siêng năng đẩy tạ
Lại có tướng tá cao to men lì, nhưng
Vướng vào yêu làm chi
Dính thì dễ để buông thì khó
Tui là tui còn ham chọn lựa
Mà hỏi hỏi quài là quá đáng lắm luôn ớ!
Hò ơ, ép dầu ép mỡ
Chứ ép dầu ép mỡ đâu ai nỡ ép duyên
Ai thấy đúng thì giơ tay lên luôn nà!
Hỏi là chọi cây chổi
Hỏi là chọi cây chổi
Hỏi là chọi cây chổi
Ai mà hỏi là chội cây chổi!
Chừng nào mày cưới cưới cưới?
Chừng nào con cưới cưới cưới?
Chừng nào con cưới cưới cưới?
Hỏi là chọi cây chổi
Ai mà hỏi là chội cây chổi!
Chẳng phải tui ế!
Mặc kệ xu thế!
Dù đời cười chê liên quan gì tới tui!
Tương lai tui vẫn đang còn dài
Nam nhi quyết tâm sẽ thành tài
Vậy nên khi nào thấy thiệp tới nơi
Là tui cưới!
Có gì đâu, tình duyên mà
Từ từ nó tới
Anh là anh quan tâm mày lắm đó
Quan tâm kiểu các được không?",vui 
cần một ai đó,"Đôi khi cô đơn
Như là một thói quen trong cuộc đời
Dẫu biết chẳng tốt
Nhưng sợ chẳng dám buông lơi
Nhiều lúc, vui buồn biết cách nào vơi
Gửi bao lệ hoen cay nơi màn đêm trôi
Giấu bao tâm tư sau nụ cười trên môi
Cất đi buồn thương
Sau những lời hát đầy muộn phiền
Nhưng sao chẳng thể nào bình yên
Cần một ai đó đến bên tôi lúc này
Cần một ai đó lau giọt nước mắt này
Cần một vòng tay ôm dịu dàng
Ôm lấy giúp tôi những muộn phiền
Cần một ai đó nói với tôi
Xin hãy bình yên nhé đã có tôi bên cạnh
Điều mà tôi mong ước giờ này
Tất cả chỉ là một ai đó
Cứ lang thang với nỗi sầu
Từng dòng suy nghĩ quẩn quanh
Chẳng biết nơi đâu
Bấy lâu tôi cứ dối lòng
Một mình chắc sẽ vui hơn
Chẳng đớn đau hay lo buồn vì ai
Nhưng tôi đã sai
Một mình chẳng vui như tôi hằng nghĩ
Chỉ càng thêm lên sầu đau biệt ly
Lại chẳng dám bước một hướng cùng ai
Vì sợ rằng
Ta sẽ chẳng thấy nhau ngày mai
Cần một ai đó đến bên tôi lúc này
Cần một ai đó lau giọt nước mắt này
Cần một vòng tay ôm dịu dàng
Ôm lấy giúp tôi những muộn phiền
Cần một ai đó nói với tôi
Xin hãy bình yên nhé đã có tôi bên cạnh
Điều mà tôi mong ước giờ này
Tất cả chỉ là một ai đó
Đã có biết bao nhiêu cuộc tình đi qua
Để lại những muộn phiền đớn đau xót xa
Niềm tin dường như với tôi ôi sao xa quá
Lặng trong bóng tối một mình
Dù đời nắng mai
Bỏ qua hết những lời yêu thương
Vì chẳng tin ai
Có ai hiểu giùm tôi, có ai hiểu lòng tôi!
Cần một ai đó đến bên tôi lúc này
Cần một ai đó lau giọt nước mắt này
Cần một vòng tay ôm dịu dàng
Ôm lấy giúp tôi những buồn đau
Cần một ai đó nói với tôi
Xin hãy bình yên nhé đã có tôi cạnh bên
Điều mà tôi mong ước giờ này
Tất cả chỉ là một ai đó
Một điều tôi mong muốn giờ này
Hãy để nơi đây bình yên thôi",buồn 
yêu vội vàng,"Một nụ hôn cuối rồi tạm biệt nhau
Ngày mai mình sẽ mất nhau thật rồi
Mỗi người mỗi nơi tìm hạnh phúc mới
Để không ai phải phiền lụy đến ai
Dù cho ngày mai nỗi đau còn dài
Và yêu thương ấy sẽ không tồn tại
Ai cũng sẽ phải hướng đến tương lai
Để kiếm cho mình một người thế vai
Nếu như ngày xưa
Chúng ta không vội vàng
Yêu nhau để rồi bây giờ lìa tan
Thì chắc có lẽ sẽ không đau khổ
Yêu thương vụn vỡ thêm một lần nữa
Giờ anh sẽ không níu tay em lại
Để yêu thương ấy dần dần phôi phai
Chúc em ngày mai hạnh phúc bên ai
Đừng giống như anh với em hiện tại
Một nụ hôn cuối rồi tạm biệt nhau
Ngày mai mình sẽ mất nhau thật rồi
Mỗi người mỗi nơi tìm hạnh phúc mới
Để không ai phải phiền lụy đến ai
Dù cho ngày mai nỗi đau còn dài
Và yêu thương ấy sẽ không tồn tại
Ai cũng sẽ phải hướng đến tương lai
Để kiếm cho mình một người thế vai
Nếu như ngày xưa
Chúng ta không vội vàng
Yêu nhau để rồi bây giờ lìa tan
Thì chắc có lẽ sẽ không đau khổ
Yêu thương vụn vỡ thêm một lần nữa
Giờ anh sẽ không níu tay em lại
Để yêu thương ấy dần dần phôi phai
Chúc em ngày mai hạnh phúc bên ai
Đừng giống như anh với em hiện tại
Nếu như ngày xưa
Chúng ta không vội vàng
Yêu nhau để rồi bây giờ lìa tan
Thì chắc có lẽ sẽ không đau khổ
Yêu thương vụn vỡ thêm một lần nữa
Giờ anh sẽ không níu tay em lại
Để yêu thương ấy dần dần phôi phai
Chúc em ngày mai hạnh phúc bên ai
Đừng giống như anh với em hiện tại
Đừng giống như anh
Hiện tại",buồn 
cuộc vui cô đơn,"Em ơi mình chia tay lâu rồi
Em cũng đã
Yêu thêm người mới
Anh thì vẫn cô đơn sớm tối
Biết bao giờ con tim này
Được nghỉ ngơi
Chơi vơi giữa bão tố cuộc đời
Nước mắt cũng đã
Rơi nhiều rồi
Cô đơn trong
Cuộc vui đông người
Cố mỉm cười nhưng
Trong lòng chẳng được vui.
Khi đã yêu một ai thật lòng
Đâu nói quên
Là quên phải không
Khi người ta đã hết yêu rồi
Thì níu kéo cũng chỉ vậy thôi
Nên đừng bao giờ
Gieo hi vọng
Rồi dập tắt
Cũng chỉ bằng không
Bây giờ nên học cách im lặng
Để ra đi khi tim
Đã tổn thương
Chơi vơi giữa bão tố cuộc đời
Nước mắt cũng đã
Rơi nhiều rồi
Cô đơn trong
Cuộc vui đông người
Cố mỉm cười nhưng
Trong lòng chẳng được vui.
Khi đã yêu một ai thật lòng
Đâu nói quên
Là quên phải không
Khi người ta đã hết yêu rồi
Thì níu kéo cũng chỉ vậy thôi
Nên đừng bao giờ
Gieo hi vọng
Rồi dập tắt
Cũng chỉ bằng không
Bây giờ nên học cách im lặng
Để ra đi khi tim
Đã tổn thương
Khi đã yêu một ai thật lòng
Đâu nói quên
Là quên phải không
Khi người ta đã hết yêu rồi
Thì níu kéo cũng chỉ vậy thôi
Nên đừng bao giờ
Gieo hi vọng
Rồi dập tắt
Cũng chỉ bằng không
Bây giờ nên học cách im lặng
Để ra đi khi tim
Đã tổn thương
Để ra đi khi tim
Đã tổn thương",buồn 
cảm giác lúc ấy ra sao,"Nếu có lúc đôi ta phải nhìn lại
Nếu có lúc yêu đương này nhạt phai
Sẽ thế nào nếu chia tay
Không muốn phải nuối tiếc
Sẽ có lúc không ai hiểu được mình
Sẽ đến lúc không biết phải làm sao
Nếu chia tay sẽ thế nào
Bây giờ gặp mặt nhau biết nói câu gì
Cảm giác lúc ấy sẽ ra sao?
Tự hỏi rằng sẽ khó thế nào?
Tạm biệt người yêu trong hồi ức
Tạm biệt tình yêu nơi tiềm thức
Đã bao nhiêu lần nếm cay đắng khi yêu
Cảm giác lúc ấy sẽ ra sao?
Cô đơn lên ngôi suốt bao đêm dài
Tạm biệt người yêu thương nhiều nhất
Tạm biệt người mang bao phiền phức
Đến con tim này
Hay là ta mới yêu chưa kịp đậm sâu
Nếu có lúc đôi ta phải nhìn lại
Nếu có lúc yêu đương này nhạt phai
Sẽ thế nào nếu chia tay
Không muốn phải lặng im
Sẽ có lúc không ai hiểu được mình
Sẽ đến lúc không biết phải làm sao
Nếu chia tay sẽ thế nào
Bây giờ gặp mặt nhau biết nói câu gì
Cảm giác lúc ấy sẽ ra sao?
Tự hỏi rằng sẽ khó thế nào?
Tạm biệt người yêu trong hồi ức
Tạm biệt tình yêu nơi tiềm thức
Đã bao nhiêu lần nếm cay đắng khi yêu
Cảm giác lúc ấy sẽ ra sao?
Cô đơn lên ngôi suốt bao đêm dài
Tạm biệt người yêu thương nhiều nhất
Tạm biệt người mang bao phiền phức
Đến con tim này
Hay là ta mới yêu chưa kịp đậm sâu
Cảm giác lúc ấy sẽ ra sao?
Tự hỏi rằng sẽ khó thế nào?
Tạm biệt người yêu trong hồi ức
Tạm biệt tình yêu nơi tiềm thức
Đã bao nhiêu lần nếm cay đắng khi yêu
Cảm giác lúc ấy sẽ ra sao?
Tự hỏi rằng sẽ khó thế nào?
Tạm biệt người yêu trong hồi ức
Tạm biệt tình yêu nơi tiềm thức
Đã bao nhiêu lần
Nếm cay đắng khi yêu
Cảm giác lúc ấy sẽ ra sao?
Cô đơn theo suốt bao đêm dài
Tạm biệt người yêu thương nhiều nhất
Tạm biệt người mang bao phiền phức
Đến con tim này
Hay là ta mới yêu chưa kịp đậm sâu",buồn 
mình là gì của nhau,"Có một số chuyện
Không cần thiết phải nói ra
Thì ta tốt hơn cứ nên im lặng
Này em
Những lời hứa
Anh xin lỗi
Anh vẫn chưa thể cùng em
Vui đùa đi khắp nơi
Trái tim anh giờ đang đóng băng
Tựa như ánh mắt
Lúc em bước qua xa lạ
Trái tim anh giờ đang nhớ chăng
Nụ cười em lúc trước
Tựa như một món quà
Bao lâu thanh xuân ta mãi
Bâng khuâng đắm say trong giấc mơ
Một ngày nhận ra
Tình ta ngày qua đang dần ơ thờ
Đau thương dành cho kẻ đa tình
Trong gương anh không nhận ra mình
Tạm biệt tình yêu
Nếu như đã sai
Chẳng cần chứng minh
Nếu như có đôi lúc
Cảm thấy cô đơn
đừng nên cố gắng
Tay nắm sai người
Nếu như có đôi lúc
Mọi thứ tốt hơn
đừng nên nhắm mắt
Yêu lấy hai người
Mình là gì của nhau
Tình nhân
Làm bạn thân của nhau
Chắc anh không cần
Người mà em đắm say
Từ nay
Sẽ không là anh
Những lời hứa trong lúc say
Từ những tin nhắn
Chưa tới tay ai kia
Bây giờ đây anh mới hay yeah
Sẽ không biết người như vậy
đằng sau lời nói cố che đậy
Babe, nên dừng tại đây
Đã bao nhiêu lần
Em nói với anh
Lời mình đã hứa mãi yêu
Sẽ không trôi tuột
Đã bao nhiêu lần
Em nói với anh
Giờ từng câu nói
Chất đầy tim là nỗi buồn
Bao lâu thanh xuân ta mãi
Bâng khuâng đắm say trong giấc mơ
Một ngày nhận ra
Tình ta ngày qua đang dần ơ thờ
Đau thương dành cho kẻ đa tình
Trong gương anh không nhận ra mình
Tạm biệt tình yêu
Nếu như đã sai
Chẳng cần chứng minh
Nếu như có đôi lúc
Cảm thấy cô đơn
đừng nên cố gắng
Tay nắm sai người
Nếu như có đôi lúc
Mọi thứ tốt hơn
đừng nên nhắm mắt
Yêu lấy hai người
Mình là gì của nhau
Tình nhân
Làm bạn thân của nhau
Chắc anh không cần
Người mà em đắm say
Từ nay
Sẽ không là anh
Chắc là anh
Chắc chắn là anh
Anh sẽ rời xa chốn này
Chính là em
Anh sẽ cố phải quên
Tình yêu ấy giờ đã
Rời xa anh
Nếu như có đôi lúc
Cảm thấy cô đơn
đừng nên cố gắng
Tay nắm sai người
Nếu như có đôi lúc
Mọi thứ tốt hơn
đừng nên nhắm mắt
Yêu lấy hai người
Mình là gì của nhau
Tình nhân
Làm bạn thân của nhau
Chắc anh không cần
Người mà em đắm say
Từ nay
Sẽ không là anh
Nếu như có đôi lúc
Cảm thấy cô đơn
đừng nên cố gắng
Tay nắm sai người
Nếu như có đôi lúc
Mọi thứ tốt hơn
đừng nên nhắm mắt
Yêu lấy hai người
Mình là gì của nhau
Tình nhân
Làm bạn thân của nhau
Chắc anh không cần
Người mà em đắm say
Từ nay
Sẽ không là anh",buồn 
đếm ngày xa em,"Ngọt lắm những lúc em nắm đôi tay
Và hứa sẽ mãi yêu chỉ anh đây
Từ khi em qua nơi này
Lòng anh thấy vui biết mấy
Rồi nắng sớm mới
Ấm vẫn chưa vơi
Con tim vang tiếng ca vui cười
Vì em mang niềm vui tới nơi anh
Như người may mắn nhất trên đời
Nào đâu
Chẳng được bấy lâu
Lại phải xa cách nhau
Cố nén nỗi đau
Khi cơn mưa ngâu vụn vỡ
Đêm về lại mơ
Sớm dần lại bơ vơ
Còn xa em là nhớ
Chỉ là đôi môi chỉ là
Vài câu yêu thương thôi mà
Em đã khiến anh yêu em
Không thể phai phôi
Anh mong em đừng thay đổi
Vì anh đã quá yêu em mất rồi
Vì yêu em xa em
Quanh anh chỉ còn lại bóng tối
Chờ đợi ngày mai chờ
Chờ một ngày tương lai chờ
Ngày ta được sánh đôi vai
Cùng bên nhau mãi mãi
Dẫu anh có làm gì sai
Cũng sẽ không một ai
Có thể chia
Hai ta chung bước mãi
Trên một con đường dài
Con đường dài
Con đường dài
Con đường dài
Con đường dài lắm
Con đường dài lắm
Đếm, đếm, đếm, đếm
1,2,3,4,5,6,7 ngày trôi
Biết em giờ có nhớ về anh
Hay nhớ về ai
Bao ngày thật là dài
Khi anh không có em bên cạnh
Anh cảm thấy rất giá lạnh
Mà làm sao cho em yêu hiểu thấu
Khi mình không ở bên nhau
Monday tuesday wednesday
Thursday friday saturday sunday
Ok all week
Anh chẳng thể nào nghĩ về em
Hay nghĩ về ai
Nỗi buồn thì anh không thể đếm
Nỗi nhớ em thì lại càng tăng thêm
Ngọt ngào đôi môi không thể nếm
Phải làm sao khi không em mỗi đêm
Chỉ là đôi môi chỉ là
Vài câu yêu thương thôi mà
Em đã khiến anh yêu em
Không thể phai phôi
Anh mong em đừng thay đổi
Vì anh đã quá yêu em mất rồi
Vì yêu em xa em
Quanh anh nay chỉ còn bóng tối
Chờ đợi ngày mai chờ
Chờ một ngày tương lai chờ
Ngày ta được sánh đôi vai
Cùng bên nhau mãi mãi
Dẫu anh có làm gì sai
Cũng sẽ không một ai
Có thể chia
Hai ta chung bước mãi
Trên một con đường dài
Nào đâu
Chẳng được bấy lâu
Lại phải xa cách nhau
Cố nén nỗi đau
Khi cơn mưa ngâu vụn vỡ
Đêm về lại mơ
Sớm dần lại bơ vơ
Còn xa em là nhớ
Chỉ là đôi môi chỉ là
Vài câu yêu thương thôi mà
Em đã khiến anh yêu em
Không thể phai phôi
Anh mong em đừng thay đổi
Vì anh đã quá yêu em mất rồi
Vì yêu em xa em
Quanh anh chỉ còn lại bóng tối
Chờ đợi ngày mai chờ
Chờ một ngày tương lai chờ
Ngày ta được sánh đôi vai
Cùng bên nhau mãi mãi
Dẫu anh có làm gì sai
Cũng sẽ không một ai
Có thể chia
Hai ta chung bước mãi
Trên một con đường dài",buồn 
yêu một người có lẽ,"Giả vờ như tất cả mọi thứ
Chưa xảy ra với anh
Lập lờ những thứ
Ngay trước mắt
Anh chẳng cần so sánh
Nụ cười khi ấy
Giờ đã khác
Trôi về nơi rất xa
Ánh mắt cũng thật lạ
Nhìn thật khác
Với những ngày qua
Tiếng nói yêu anh
Yêu anh buông lơi
Không tồn tại nơi đây
Ký ức bên em bên em
Chơi vơi trôi dần xa nơi đây
Điều gì đến
Rồi sẽ đến
Rồi sẽ đến
Trái tim em giờ đây
đang quan tâm về một ai khác
Nước mắt còn rơi mãi
Chẳng nhòa đi vết son
Giá như một cơn gió
Cuốn trôi đi bóng hình đó
Và có khi chẳng thể
Biết rằng là
Nơi phía sau vẫn luôn có anh
Vẫn luôn có anh
âm thầm đứng gượng cười
Yêu một người có lẽ
Chỉ cần cho hết đi
Ngắm nụ cười hạnh phúc
Vô tư không sầu bi
Trái tim chẳng thể
Giữ lý trí
Kết thúc đi những giấc mơ
Người cố chấp
Luôn là anh
Luôn là anh
Vẫn luôn là anh
Khoảng cách giờ đây
đang lớn dần thêm
Từ nay chẳng có ngày mai
Chẳng trách giờ đây
Em đã vội quên
Say đắm nơi ấy cùng ai
Cố nuối tiếc
Cũng chẳng được gì
Cố níu kéo
Cũng chẳng được gì
Anh là anh
Em vẫn là em
Nhưng không là của nhau nữa rồi
Vậy đi từ nay
Chẳng có hồi âm
Chẳng còn lời nào cho nhau
Thôi bận tâm
Anh không cần đâu
Giọt lệ này tự mình anh lau
Đừng nên cố níu giữ
Nhớ nhung mệt nhoài
Đã quá trễ
để quay trở lại
Trái tim em
Giờ đang nhớ ai
Nước mắt còn rơi mãi
Chẳng nhòa đi vết son
Giá như một cơn gió
Cuốn trôi đi bóng hình đó
Và có khi chẳng thể
Biết rằng là
Nơi phía sau vẫn luôn có anh
Vẫn luôn có anh
âm thầm đứng gượng cười
Yêu một người có lẽ
Chỉ cần cho hết đi
Ngắm nụ cười hạnh phúc
Vô tư không sầu bi
Trái tim chẳng thể
Giữ lý trí
Kết thúc đi những giấc mơ
Người cố chấp
Luôn là anh
Luôn là anh
Vẫn luôn là anh
Giờ mai
Trôi nhoà đi vết son
Yêu một người có lẽ
Là cho hết đi
Nước mắt còn rơi mãi
Chẳng nhòa đi vết son
Giá như một cơn gió
Cuốn trôi đi bóng hình đó
Và có khi chẳng thể
Biết rằng là
Nơi phía sau vẫn luôn có anh
Vẫn luôn có anh
âm thầm đứng gượng cười
Yêu một người có lẽ
Chỉ cần cho hết đi
Ngắm nụ cười hạnh phúc
Vô tư không sầu bi
Trái tim chẳng thể
Giữ lý trí
Kết thúc đi những giấc mơ
Người cố chấp
Luôn là anh
Luôn là anh
Vẫn luôn là anh
Nước mắt còn rơi mãi
Chẳng nhòa đi vết son
Giá như một cơn gió
Cuốn trôi đi bóng hình đó
Và có khi chẳng thể
Biết rằng là
Nơi phía sau vẫn luôn có anh
Vẫn luôn có anh
âm thầm đứng gượng cười
Yêu một người có lẽ
Chỉ cần cho hết đi
Ngắm nụ cười hạnh phúc
Vô tư không sầu bi
Trái tim chẳng thể
Giữ lý trí
Kết thúc đi những giấc mơ
Người cố chấp
Luôn là anh
Luôn là anh
Vẫn luôn là anh
Mưa rơi mãi
Trôi nhẹ đi vết son
Yêu một người có lẽ
Là cho hết đi",yêu thương
