name_song,lyric,label
Missed Call,giây phút chẳng thể tiếng last call h i t me chìm sâu bóng đêm dặn cố đè nén sâu niềm đau cảm xúc chóng quên you k i l l i n my vibe k i l l i n my heart k i l l i n mah f u c k i n love yo my girl đêm hôm đi đôi mi thể yên giấc tim đau nhói rung hồi màn mưa trôi ngậm hơi khói thuốc điên yêu sao dối tiếp tục thương sao muôn lối lựa đau bao lỗi lầm sai tiếc yêu giây phút chẳng thể tiếng last call h i t me chìm sâu bóng đêm dặn cố đè nén sâu niềm đau cảm xúc chóng quên you k i l l i n my vibe k i l l i n my heart k i l l i n mah f u c k i n love yo my girl yah ih yah thức giấc màn đêm tim giá buốt nỗi đau bắt đầu tâm trí nhói chìm khói thuốc chết đi lạc vòng xoáy thể thoát dòng chảy kí ức ta ngừng dẹp gọn mai đi đêm mưa vòng gọi nhỡ máy yah yah điên lục quanh sài gòn đêm bóng dáng trôi tim đập loạn nhịp đắm chìm gian tối gọi điện hôm hình bóng mờ tầm u tối tim rung động nhói dần dần kỉ niệm vu vớ quên sao tâm trạng rối ren gọi điện hôm hình bóng mờ tầm u tối tim rung động nhói dần dần kỉ niệm vu vớ quên sao tâm trạng rối ren,yêu thương
Chell Mưa,chiều mưa cảm ô cửa sổ mưa tí tách rơi phòng vang nhạc nỗi thương mai nắng tắt nụ cười giọng viết ngân ca giửi chút thơ tình nắng vàng kẻ hôn má giọng ngào hoa mật chót say đấm tiếng thầm mùa thu tình yêu đôi ta tình yêu mênh mong rộng biển nắng đẹp khơi bao nỗi niềm chất chứa đi muộn phiền sống biển u lo vô rông phố thị tấp nập dòng vọi vả nhũng kẻ mơ hồ ta đêm dần choi mong nỗi thầm xâu tâm trí tình yêu trao gác hôm hoàng huyên phố củ ta đnag trò đêm mộn hoài bảo áp lực bộn bề sống tương lai tuyệt vời ta cón đồng hành lắng chia cảm ơn đời cảm ơn đời,yêu thương
Không Mây Không Sao,lặng yên đêm dần buông bầu trời đêm bao phủ màn sương thân trải buồn giọt mắt lặng lẽ âm thầm tuôn cố quên đi ta thầm thương sao tim in sâu bóng hình ngả nghiêng bóng trăng đơn trăng đơn đời say sóng tình xô vỡ nát trái tim hồn vơi ôm đơn côi lặng mưa rơi mái hiên phố đêm rạng đèn sương rơi chạm thềm sao ta khổ đau câu quên niềm gửi trao tình yêu đổi đắng cay đời hứa sao vơi chặng đường cũ thân quen nỗi mong dĩ vãng giọng điệu khô khan nỗi vô vàn bao nhiêu phút giây mơ màng say ngất ngây môi nàng tình thoáng chốc nụ cười dáng vóc in trí gã thơ văn trôi bình yên đời phút đôi ta gửi tạm biệt môi mãi cất giấu che đi giọt lệ vô hình kỷ niệm đẹp tim thả hồn nhẹ nhàng gió lục yêu hôm hôn nồng say sưởi ấm đôi bàn hẹn giấc chiêm bao trời mây sao quen than thời gian coi đơn kẻ thù kẻ thù trái tim ngào lí trí cay đắng hành động khoa học dựa may mắn quan tâm dư giả quan tâm bắt đầu hai bàn trắng hương thơm gió cài tóc tim đêm khóc trái tim dần trở già cỗi đơn biến trở thành nhóc ta lặng thầm đứng mưa tim yên bình lý trí thua khói thuốc lấp trống lồng ngực phai mờ đi gái xưa đau buồn mây sao chua cay đối đường mật chẳng hôm cố quên đi nhắn gọi điện ta khóc vui cười vô tâm thời gian đơn hân đừng quên đi âm vang thời xuân xanh tâm tư gửi màn đêm trôi kỉ niệm hình bóng đi chân tổn thương tất lẽ k may k sao trái tim băng giá mùa đơn gió bóng tối vây quanh mịt mờ khuất lối cố níu tiếc nuối chẳng trở đôi trái tim ta tổn thương nỗi mênh mông vương lê đôi chân đi màn đêm tối thả hồn nhẹ nhàng gió lục yêu hôm hôn nồng say hơi ấm đôi bàn hẹn giấc chiêm bao trời mây sao,buồn
Đánh Đổi,đánh đổi tất nỗi đau hay đánh đổi tất giọt mắt rơi lau che đi nụ cười i should have known this whole love was a lie tim ngây dại đánh đổi tất nỗi đau hay x sao tình yêu chất kích thích phút chốc cười lệ ước hoen mi cảm giác nuối tiếc quên đi cố chấp mặc vốn biến đi tim héo úa lá cành vết thương sâu sâu thể chữa lành ooh ngỡ sao niềm đau ooh ooh nah nah ooh nah nah nah đánh đổi tất nỗi đau hay đánh đổi tất giọt mắt rơi lau che đi nụ cười i should have known this whole love was a lie tim ngây dại đánh đổi tất nỗi đau hay x light a cig with some lean in the night đêm cản must trippin got them stuck in my mind stuck with all your lies nhốt phòng tối tất lừa dối tình yêu mãi khoé môi cớ sao lầm đường lạc lối i saw it đừng chối sao giẫm nát tim and now you gone and ii be tped in the night yeah tped in the night trông trò cười đỗi ngây thơ trót yeah i m tped in the night yeah tped in the night coi nương tựa sao trao cú lừa đánh đổi tất nỗi đau hay đánh đổi tất giọt mắt rơi lau che đi nụ cười i should have known this whole love was a lie tim ngây dại đánh đổi tất nỗi đau hay x,buồn
Tim Vỡ,thức giấc mơ nỗi gào thét xé nát tim giây giây giây tiếng chìm yếu đuối đời lắm mệt nhoài suy khắc nỗi tồn giấc mơ lỡ mai đôi chân cớ giải thoát lối kí ức bao ngào kỉ niệm cất gọn tim hai phương trời sóng liên lạc thông vương vấn nghĩa quên mong tương xứng kẻ yếu đuối đừng đừng tim dày vò mãi ủ rũ tình ta quyền yêu dõi chiều gió dòng nhật kí sao muôn vàn khó đừng tim ngõ mắt đan thành nút thắt tâm hồn xiết chặt vết thương khúc mắc đi hạnh phúc mong đừng lầm tưởng đón cung đường hứa hẹn hoa nở cặp thành đôi góc tối dần mỏi kết thúc mệt lưng dang dở tim tan vỡ khoảnh khắc ngờ tim vỡ ánh mắt đi tim vỡ tiếc nuối tim vỡ tan tim vỡ ánh mắt đi tim vỡ tiếc nuối tim vỡ tan bao đầu sống sống yêu yêu thể lí trí lẽ học cam mong bến đỗ tim chỗ chẳng thao thức đành dối đau nhói chấm mây đen giăng lối trôi làn mây khói tầm chân trời đống vần hồi kết hình bóng thời thương đôi mắt chẳng đường đời thấm đẫm giọt lệ rơi bóng tối lối sâu mắt bầu trời xanh cất cất đi bình mai tình yêu vốn dĩ sai nhoè đi mắt trời rộng bời xứng bình yên xanh biếc lỗi phiền thắng nổi thân giây phút chìm đắm câu ân tình kết thúc bắt đầu tim vỡ ánh mắt đi tim vỡ tiếc nuối tim vỡ tan tim vỡ ánh mắt đi tim vỡ tiếc nuối tim vỡ tan bao đầu đi thương chi rắc rối cố quên đi tình đôi ta bận đi rất lựa cố quên cố quên vỏn vẹn hình bóng đi ta yêu uhm cố quên đi tình đôi ta tuyệt vời mặt đi rất chặng đường đời tắt lối cố quên cố quên ngoặt rời in sâu tim in sâu tim in sâu tim đường đời tắt lối ngoặt rời,buồn
All I Need,trai bắc giang vàng giá học giá trị phá bay đất ta mua đồ bao quên giá cước tuần chán thịt tiền mua cá huh sao nếp sống xều xoà khó kêu dòng máu đất bắc ngại nề hà tiền chẳng trách trắng chia điếu thuốc già sống đàng hoành thích gọi mong túi mong sống đơn côi gửi nụ hôn gió điếu xì gà cháy môi nhắc đừng quên ye thích đẹp khen a thats just made me like a men ta siêu mẫu mày i gotta bang xung quanh toàn ca ngợi quan trọng khen mày đấy tao nổi bật ú ù tao đua quỷ hãi hồn tao hiphop châu âu chỗ đứng chốn đông tao toàn thân thiện mày cười homie khoác áo look sassy i like it hot i like that when its classy đẹp she proudly call me baby thích xô bồ tâm chí đôi cảm đô hộ nghiêm chỉnh thời pô pô ta giốnh chả hussle xung quanh thành phố throw a gangsign sét đánh ngang tai thể biến thành paris by night cảm xúc khó tả gánh ngang vai chụp đôi ta cười khắc ko babe babe trông ta tranh babe âm babe vang phòng babe ta quện babe khó tả babe babe babe ye ye super star bế mẹ du ầu mong biển khơi áp phích mẹ đi khoe khắp tất việt yên sao sống thượng thoả viên kim cương thô toả hứa k đc quit ôm thats all i need cầu nguyện gia đình toàn hit thats all i need thats all i need thats all i need x,yêu thương
Mắt Xanh,mắt xanh mắt xanh flexin on these girls no cap mắt xanh louis v channel bag cheers đi đừng chia ly you got it like you want it baby shawty tâm trạng hôm nắng hay mưa phi make up xong ok xong xe tim ga đánh mắt đong like whoo stunning on them hoe bmx skrt thích đồ thích flex đi nửa toàn ánh mắt săm soi bữa tiệc bắt đầu lắc hông tình booty ain t no pants mặc hoodie rất thích gọi lil baby tim free first date sunday phố sàn runway chiếm tâm trí giây ánh mắt xanh on my mind mắt xanh mắt xanh flexin on these girls no cap mắt xanh louis v channel bag cheers đi đừng chia ly you got it like you want it baby baby pick bếch đi hóng gió ven hồ đợi bé đồ ô ố i got it like u want me baby hoodie giấu quần is that what u want thích vòng đằng rose des vents louis vuitton bảo thơm thơm thơm thể quên ye like our love êm êm ye only good vibe first date date rate ten out of ten wow making love for hours,yêu thương
Yêu Bản Thân Mình Hơn,đừng khóc tình buồn yêu thân makeup mặc đẹp khóc xinh đẹp đẹp trời vui cười dạo vòng quanh sài gòn hứa khóc y n y c ngốc gã tình si nhấn nút block luỵ tình yêu thiết money kiếm tiền lo gia đình sống đời đẹp single mom mua xoàn ngang johnny dang vàng siêu xe gangz tâm lí xấu sợ đùa cợt bắt hai khóc ướt mi mắt đỏ hằng mãi tổn thương chia sớt mượn bờ vai bao đợi chẳng đừng khóc tình buồn yêu thân makeup mặc đẹp khóc xinh đẹp đẹp trời vui cười dạo vòng quanh sài gòn hứa khóc y n y c ngốc gã tình si nhấn nút block luỵ tình yêu thiết money sao lo thuyền buồm khơi sợ gió to kho báu hạnh phúc đừng khéo lo,yêu thương
Điểm Đến,tao trở thành tao tao nhạc tao thao túng lẽ thằng tao đầu tiên tao thu mượt huh tao bắt đầu vần câu viết yo yo tao vui tao buồn tủi tao áp lực thể nổi tao hề quan tâm tao tao đề tao tao tất nhiên tao hào âm nhạc tao tao coi nhạc đam mê công giàu kanye tao nắm bắt ngành âm nhạc lỡ tao nuôi hào per đời đầu công dở hằng tao hăng say phiền quăng thể thân trì trệ hay tao mong tụi tao gerdnang mặt trời sao tụi tao rực rỡ đắm nhạc thu âm khuya đôi mệt mỏi ngủ gục thích phê quyết định sức đầu album tao đêm ngủ tao thức nằm lười giường êm chủ nhật tuyệt vời ly sữa ấm đường đôi thư thả chút thân mệt deadline sếp chửi chán ta đơn giản tiết kiệm đôi chút thời gian tan ca nozza cà tàn tao tao thân sống mày ước vẻ mày hiện diện dường yếu thân mày sao mày nổi nóng mày manbo cửa đêm dựng xe gọn cửa thềm hút vội điếu thuốc trời nhắm mắt chìm giấc mơ màng sống vốn dĩ chạy hay đem tá nỗi buồn kia che đậy đơn giản đối diện bảo thân mày sợ tao khó liệu mày kiên nhẫn trông chờ man hơi men tao say hay yah đầu óc đơn giản tiêu cực áp lực thể cản chân,vui
Việc Cần Làm,make love make me high baby chẳng chối tim lối make love make me high dắt ta thi bịt mắt sao lối tắt ánh đèn thay ánh nến lung linh muôn sao trời sao mặc kệ sai hay quan tâm bao nhiêu vui say trao môi kề môi ta đêm chút đi dừng quanh trò rất đi giới nhịp thở nén sao phút bồi hồi tiếng xung quanh tắt âm nhịp tim chầm chậm môi hôn sát tâm trí rối bời quan tâm đời rong môi hôn sát tâm trí rối bời quan tâm đời rong trái tim đau cứu trao tình yêu nồng say đêm tàn vấn vương mùi hoa chẳng biến tan lỡ va trót say điên dại áo vứt bàn dây vàng thằng khứa kia đeo nàng màn đêm tàn chìm sâu đường cong mùi hương vệt áo khen đàn tốn thời gian tiếc thằng bồ cũ thể mấy thằng đau đớn mấy thằng quên cảm xúc mơn trớn tiếng nhủ gan nắm nhả khói tâm thức nổi buồn minh hiếu say fck khó khăn bảy miếng đất tất niềm vui chấp vá trải đêm động tác nổi buồn tiêu biến ảo thuật gia hoa đơn giản mấy tham gác giới quan tâm môi hôn sát tâm trí rối bời quan tâm đời rong say hay yêu toàn gian dối đổi trái tim thời chẳng lắng lo chi đêm roll điếu tâm tư chẳng thể tỏ bày ta quên thời gian quyện giây phút chẳng trao niềm sai trái tim đau cứu trao tình yêu nồng say đêm tàn vấn vương mùi hoa chẳng biến tan lỡ va trót say điên dại,yêu thương
Biết Đâu Khi,tình yêu gió gió hiên tình yêu món quà đón tình đắm say màu hồng tình yêu món quà thoi tình đắm say mặn nồng mùi hương hoa dang đôi hình dáng lướt hôm đẹp say chàng trai yêu đơn phương gái vòng dắt vòng xoay màn đêm hay yếu trao đôi môi vị siết dần mai emmmmm buồn vui liệu emm yêu đơn phương yêu sai sao đâm đầu yeahhbiết sai sao đâm đầu thể thoát thể rời sống màu thay lặng im vòng xoay trót trót yêu sao ngắm ôi xót thân trót trót yêu sao ngắm ôi xót thân bao đêm mơ sao gọi thói quen khônng cảm xúc rối ren yêu hay đơn phương bao đêm mơ sao gọi thói quen khônng cảm xúc rối ren yêu hay đơn phương cảm giác yêu quan tâm giả vờ kẻ ngốc mặc tưởng tượng tình yêu đành cất nhắc yêu nhièu giả thuyết hai ta thành đôi đời tưởng tạm biệt giơ mai emmmmm buồn vui liệu emm yêu đơn phương yêu sai sao đâm đầu yeahh,yêu thương
Welcome To The Show,gái bàn mặt hồi lớp đi tan học mãi trò k chán hè quanh quẩn công viên lướt ván té vết sẹo chục đầu tiên câu lũ đêm ngủ tạm tình yêu vô giá thời gian hữu hạn nỗi ám ảnh kẻ bóc lột nghệ sĩ cửu vạn hối hận già thăm giường bệnh mong thành công k kiên nhẫn tao đường động lực tan biến viết câu tao đánh tất xây đầu thẳng thảo mai học hôm nhịn mai phổng sao k tao tao k bọn m thay tao but there he goes again nắm mic hôm đầu tiên thuốc phiện khó niềm thân ta mong trễ giấc mơ but it one for the money two for the show gonna fight the way now you got a let it go one for the money two for the show one for the money two for the show tao thể sống mày ghét thể chết vị đề dừng tao thay đổi tao cảm ơn tim trao tao nhựa vết đâm chí mạng trời thử vàng lửa mẹ lo thằng nửa tao hình bóng mẹ đường tao đi ngẫng đầu chết xứng đấng nam nhi thằng da vàng láo chó vietnamese if tao thay đổi tao you too đường tao đi thể đua tao mua tưởng tao tao mãi mãi thể thua but it one for the money two for the show gonna fight the way now you got a let it go one for the money two for the show three for the bit ch four for the go,vui
Genz Love,cạnh già rề rà nàng thơ mắng hai ta huề đi dạo khắp phố honda ko oto ko suzie to thú vị ôm thu mùa đông thu hư cưng mãi hư hư ôm thu mùa đông thu hư cưng mãi hư hư chẳng quan tâm ta già cảm đời mệt mỏi hai ta tình đôi ta hôn đôi má tỉnh dậy mai chả thương thương nàng nụ cười toả nắng trông đẹp váy trắng cười tươi gọi câu bé thể đi chẳng thèm care rối ren vô bờ tặng quà tối ko yêu chẳng văn toả đẹp nét nàng thơ ta call tận hai cảm thoả cạnh già rề rà nàng thơ mắng hai ta huề đi dạo khắp phố honda ko oto ko suzie to thú vị ôm thu mùa đông thu hư cưng mãi hư hư ôm thu mùa đông thu hư cưng mãi hư hư gu linh mikenco mô chẳng trai dolce hiphop thề gu n b n thuỷ yêu má rơi lệ hơi tệ đi cháy phố đi cháy mic vòng lá rời cành mãi cạnh sưởi ấm đêm lạnh chua chát chanh cạnh già rề rà nàng thơ mắng hai ta huề đi dạo khắp phố honda ko oto ko suzie to thú vị ôm thu mùa đông thu hư cưng mãi hư hư ôm thu mùa đông thu hư cưng mãi hư hư,yêu thương
Bạn Trai Cũ Của Em Tệ Thật,chuyên gia tâm lí yêu hot boy văn chẳng lo tiền tiêu chuyên gia tâm lí yêu đẹp trai văn um um not bad phá rừng giường gỗ kêu cót két yêu hồi đi đá bóng tuần đi hồi thằng kia flex đá bóng tối đi bơi bây công âm nhạc làn khói ký hợp đồng bữa tiệc mời thuyền biến thành thủy thủ xung quanh mỹ liệu hay thở hmm lựa hay sai okay sống bàn cãi đừng nhảm lắm bàn mãi cũ get the bag bye liền ghét xuất hiện hi giới thiệu xã hội trai hiền yêu cũ mấy đường ảnh đẹp trai lai tây mấy thèm thân thể đừng tưởng ảnh bắt cá tối ảnh cầm chân tệ tình yêu tệ kệ kêu thằng đệ kiếm ghệ nhật mặc kimono kêu kimochi tokyo italy binz thích chói kinh dị thói nghiện đi bói,yêu thương
Stucking,tình cờ hay sao bao ngẩn ngơ thẫn thờ giấc mơ thương mưa gợi kỉ niệm ta giây phút nỗi thoáng babe nắm chặt đôi sao muộn phiền hay đôi ta hợp sao phút chốc ta bối rối câu chẳng lẽ nỗi thoáng kỉ niệm ùa ta nỗi nắm đôi bàn tuyệt vời i m stucking in my mind while i see her gone away dường trái đất xoay đi làn mây yeah i m lookin to the night smoke and drink long the day mai thức giấc maryjane vòng yeah i m stucking in my mind dường trái đất xoay i m lookin to the night mai thức giấc nhắm đôi mắt kỉ niệm dòng nhắn yêu thương thời bay gió ta dạo phố hay đơn giản uống cà phê ngắm trời khuya đón trời mưa phủ ghi trang mong cười vui dự định thân chẳng thể cản chân thay màu áo công ổn định nhẫn nhịn tình yêu chểnh mảng tạm biệt hẹn đời trưởng thành thay đổi thân lỗi cảm ơn lẽ nỗi thoáng kỉ niệm ùa ta nỗi nắm đôi bàn tuyệt vời i m stucking in my mind while i see her gone away dường trái đất xoay đi làn mây yeah i m lookin to the night smoke and drink long the day mai thức giấc maryjane vòng yeah i m stucking in my mind dường trái đất xoay i m lookin to the night mai thức giấc ánh mắt ta trao phút ban đầu chẳng thể giấc mơ kia trôi bao nhiêu kí ức phai mau hai ta khoảnh khắc,yêu thương
VINA,gọi thiên thần long lanh siêu bảnh long lai long lai văng tục văng tục cưng lực lực căng cực căng cực bay năng lực năng lực hoài đếm tiền bay quán mặt hơi lạnh ấm áp cạnh hớt bay đốt ben bớt đay men quen cầm đuốt mây mời baby bờ môi vệ tinh xung quanh vụng vặt hot face xinh gọi thiên thần long lanh siêu bảnh long lai long lai văng tục văng tục cưng lực lực căng cực căng cực bay năng lực năng lực,vui
The Thoi (ASPIRE),xung quanh tao đông sao tao lẻ loi tao tao mặc soi bàn tán đứng coi tao tao xung quanh tao đông sao tao lẻ loi tao tao mặc soi bàn tán đứng coi tao tao yeah uh tao viết nhạc viết suốt đêm ngài real cảm xúc tao nhét vô ta bay mây ngàn đôi nàng đeo cổ dây vàng thổi bay hung tàn ta cung đàn yeah tao đối xử tao yêu tao thích papa tao tao giải thích đôi chân đi đầu family cố kiếm money sống tư nam nhi thích for free thư giãn o d trải nghiệm đối tao màu xanh tiền oxy bương gian trời đen tối tao dối gian tao im lặng thời gian tao tao thể phí man xung quanh tao đông sao tao lẻ loi tao tao mặc soi bàn tán đứng coi tao tao xung quanh tao đông sao tao lẻ loi tao tao mặc soi bàn tán đứng coi tao tao,buồn
BETTER,are you gonna feel like it s o now i just wanna cure cuz it s going down put it on me i know that u know that u know x xấu yeah u know that acid máu got me frozen baby girl u know me better my baby girl u know me better nhân vật hư cấu i ve been told that chẳng giấu wanna go back baby girl u know me better cuz baby girl u know yeah u know you did it again get in my nerves we cannot be friends oh baby it hurts you got my words đôi mắt chẳng nghi ngờ she poppin them xans she lovin them we knows we throwing them bands illegal dắt lodge casino them young boys they re little don t despise me i got ices mixin up the codein with the sprite please don t surprise me i ll turn you to my wifey please don t leave my side are you gonna feel like it s o now i just wanna cure cuz it s going down put it on me i know that u know that u know x xấu yeah u know that acid máu got me frozen baby girl u know me better my baby girl u know me better nhân vật hư cấu i ve been told that chẳng giấu wanna go back nhân vật hư cấu i ve been told that chẳng giấu wanna go back baby girl u know me better cuz baby girl u know yeah u know tlinh i just wanna feel ya but i don t want to take this out of control i m defo into you but dont make us a thing let s keep it low đứa nhóc đơn that s what we are drugs up đường đi chạy ánh đèn sân khấu hoa chẳng đảm bảo tình yêu feel cạnh let s just take our time i know we will be fine devilman t y o are you gonna feel like it s o now i just wanna cure cuz it s going down put it on me i know that u know that u know x xấu yeah u know that acid máu got me frozen baby girl u know me better my baby girl u know me better nhân vật hư cấu i ve been told that chẳng giấu wanna go back baby girl u know me better cuz baby girl u know,buồn
GÓC NHÌN THỨ HIGH (Pro. By BlanC),khoả lấp đi ánh mặt trời mùi xác mưa giông kéo phiên tồi chết tối màn đêm buông đôi chân tao đi ánh trăng dần tim tao suy mây đen che kín lối che tầm lý trí tao chết liệu tao x lầu tao đôi mắt thành công hôm tao tao đánh đổi mát đô thị trở ác nông dân chất phác đừng hi vọng tao tao gắn mác tao học im lặng sống liều trái tim tao niềm vui mấy thằng tao tiền tươi nằm ắp bàn tao đi đường tao đi thể paris o d thằng homies tao thằng nhóc thua bì âm nhạc đam mê tất quy đổi thành money thằng thích tao đi trích tao hằng tao đi quy luật đời tao bắt đầu mẹ tao dạy đồng tiền tao tai tao phiền màn đêm buông đôi chân tao đi ánh trăng dần tim tao suy mây đen che kín lối che tầm lý trí tao chết liệu tao x lầu tao đôi mắt thành công hôm tao tao đánh đổi mát đô thị trở ác nông dân chất phác đừng hi vọng tao tao gắn mác,buồn
per thích Ka,yéh yeh òh nhạc tẩm đá hơ hỡ m i k e hào vấp ngã sóng gió thân trai đời đi vẻ đẹp vết xước bé tràn nghệ thuật da dậy trở thành tiếng thay rên la trân trọng cảm ơn tất ngại xông pha nà a a đãa a xõa a per thích ka la la lá thích xích dối trá tao quen dần trắng chân trần bụi đường trời gọi tụi tao dân bần rất bần đời lắng lo thân rạch thân phân trần đắn đo vòng trái đất cân rất công ú quơ o òh nhạc kịch đem than vãn giấy viết nản đôi thằng thích chọc điên tiết đo hảo hán thằng cuồng đè beat hiếp tòa tuyên án cáo mike thân đời âm nhạc mày sỉ nhục tao mạng tao câm hay cười thân thiện hai tao thích đo tao tao hai hàng lệ tao thích đo tao ao amp shout out nam cocáin hào vấp ngã sóng gió thân trai đời đi vẻ đẹp vết xước bé tràn nghệ thuật da dậy trở thành tiếng thay rên la trân trọng cảm ơn tất ngại xông pha nà a a đãa a xõa a per thích ka la la lá thích xích dối trá tao quen dần m i k e,vui
Giọt Lệ Đài Trang,xưa lá ngọc cành vàng xưa quyền quý xưa ước xây đời đỉnh nhân gian xưa mến nhạc yêu đàn xưa nghệ sĩ lang thang xưa đeo bòng mơ đẹp lầu hoang hôm nàng đem tiếng hát cung đàn niềm yêu lai láng than ôi bẽ bàng bao tiếng hát cung đàn chẳng màng chê chán đời lắm phũ phàng mượn tiếng hát cung đàn niềm đau dĩ vãng hay giông tố lan tràn gác tía huy hoàng ru đổ mắt nàng lá ngọc cành vàng quyền quý hỡi xưa bây phiêu dạt trần gian tiếng nhạc cung đàn đời nghệ sĩ thênh thang xưa khóc thoáng buồn thương dòng lệ đài trang,yêu thương
Quê Hương,quê hương trùng khế trèo hải quê hươnglà đường đi học bướm vàng bayyêu biếc thơ thá đôngquê hương đỏ nhỏem đềm khua ven sâu quê hương câu trẻ mẹ nón lá nghiêng chi quê hương đêm trăng tỏ hoa rụng trăng mai thềm quê hương chi chi mẹ thôicon bướm vang bayquê hương đêm trăng to hoa câu rùng trăng thêmquê hương chi chi mê thốn,yêu thương
Lời Quê,a a a a cò vạt nông hợi đừng bờ mẹ xếu ơicho co vạc nấm nắng mưa râm ruộng đồng hề đau đua sao nỡ đổ co vạc nông kiếm tim tư giông dã góm chát mặn đắng cay cặt trăng đen mây cắt trăng đen mây màu nỗi quê nở vôi xuyên tình đất trời ca sao mãi nắng nắng mưa sâm ruộng bờ hề đau lúasao nở độ tôicai cai vạc cai lôngkiếm tim tư giông xagom chát mặn đắng caythành câu ca sao dụ đờidũ xưa tinh khangdũ nỗi chăm mongcó quang vắng đau hoàng biến lạihạng trăng đêm mây duyên tình đất trời ca sao mãi duyên tình đất trời ca sao mãi,yêu thương
MẸ YÊU CON,thương thái mấy chiều mưa sòngchờ đợi mùa xuân mừng góp vân tương lai đẹp lắm mẹ hát muôn đi,yêu thương
Đạo Làm Con,thưa mẹ gửi mẹ trái tim tập hợp lẫn công ơn cành thương mẹ gửi mẹ trái tim tập hợp lẫn công ơn cành thương mẹ sâu đậm gian nan cực khổ mẹ đôi ghi mãi suốt đời đi mẹ ơn nghĩa mẹ rộng gian nan nuôi đàn ân tình sâu đậm mẹ thương vợ bớt cầm núi trời nghĩa mẹ biển khơi đêm lạnh giá trao ấm ốm đau mẹ thương thức trắng đêm thâu bao ngược xuôi thăm mẹ đêm mong chờ tình đi mẹ ơn nghĩa mẹ đợi bao bây mẹ suối chân mây ơn sâu nghĩa nghĩa đàm nghĩa đầu âm ca nghĩa mẹ ta khát sâu đầu ốm đau mẹ ơn nghĩa mẹ đợi bao bây mẹ suối chân mây đêm lặng giá trao suối ống ốm đau mẹ thương thức chẳng đêm thâu bao ngược xuôi thăm mẹ ốm đau mẹ ơn nghĩa mẹ đợi bao bây mẹ suối chân mây ơn sâu nghĩa nghĩa đầu ơn nghĩa mẹ khát sâu đầu ốm đau mẹ nghĩa mẹ thức chẳng đêm thâu bao ngược xuôi thăm mẹ,yêu thương
Vọng Gác Đêm Sương,buông ngây thơ kiện tâm tìnhnỡ đêm giã lạnh âm mộ tình thương tim sương rớt vai ngõ hồn chai đêm gác sung biên thị gió hút khơi xưa xưa đẹp trắng tròn hẹn bao yêu thương phong kiên tâm tưtôigói đời trai mộng đắng trình mưa bụi trăng xăm rời gãn ấm hề hồng trò buồn vũ vơ ước bao đêm thở đợi chờ hoa trăng lênvào khung cửa ngỡ thầm thở mơ phút vấn vương bàng hoàng hơi xương nỡ vầng trăng vọng gạt đêm trường trăng yên gối thiết thấm thiết mơ ước mơ ước mai đâyđêm vầng trăngvề trăng hơi xưa đón mời ước vọng lợi bàn nương đêm trăng hoen xương giấu niềm thương tận tâm hồn nắng ấm cản đêm gác sông xưa phút vấn vương bàng hoàng hơi xương nửa vầng trăng phong gãn đêm trường trăng yên gối kia thấm thiết mơ ước mơ ước mai đâyđêm trăng trăng lối xưa đón mời ước vọng lợi bàn đêm trăng hoen xương giấu niềm thương tận tâm hồn nắng ấm rộn càn đêm gác sung xưa nắng ấm rộn càn đêm gác sung xưa âm sổ đêm gác sôngtôi xưa,buồn
Thư Tình Em Gái,thư thành đô gửi đi miền rừng nguyên nguyên lạnh hồn thông reo nhả nhạc buồn rừng suối đồi đô thành vui xưa thăm gái sửa đời bây tập thơ xưa chừng đường tình thương bây thương thời chẳng thương thương tình buồn đợi thương xưa chừng đường tình thương bây thương thời chẳng thương thương tình buồn đợi thương thương tình buồn đợi thương,yêu thương
Và Con Tim Đã Vui Trở Lại,đường lối đi đời vấn nghi lạc loài niềm sống mai sống quên vui trọn hôm vui tàn đi ướt mi trời tình yêu nắng mai xóa tan màn đêm mù tối biến đổi tâm hồn thành tim vui trở tình yêu mai tình yêu chiếu ánh đời hy vọng yêu yêu tim vui trở niềm dâng trọn tâm hồn nguyện yêu mãi tim vui trở bây buồn lỗi lầm thư thoa tình yêu nắng mai xóa tan màn đêm mù tối biến đổi tâm hồn thành tim vui trở tình yêu mai tình yêu chiếu ánh đời hy vọng yêu yêu tim vui trở niềm dâng trọn tâm hồn nguyện yêu mãi mơ đi vực sâu sợ hãi mãi tim vui trở tình yêu mai tình yêu chiếu ánh đời hy vọng yêu yêu tim vui trở niềm dâng trọn tâm hồn nguyện yêu mãi mơ tim vui trở tình yêu mai tình yêu chiếu ánh đời hy vọng ơn cứu dối tim vui trở niềm dâng trọn tâm hồn nguyện yêu mãi mơ tim vui trở tình yêu mai tình yêu chiếu ánh đời hy vọng ơn cứu dối tim vui trở niềm dâng trọn tâm hồn nguyện yêu mãi mơ,vui
